"assigned","ref_c","ref_reg","ref_yr","DOY_074","DOY_079","DOY_084","DOY_089","DOY_094","DOY_099","DOY_104","DOY_109","DOY_114","DOY_119","DOY_124","DOY_129","DOY_134","DOY_139","DOY_144","DOY_149","DOY_154","DOY_159","DOY_164","DOY_169","DOY_174","DOY_179","DOY_184","DOY_189","DOY_194","DOY_199","DOY_204","DOY_209","DOY_214","DOY_219","DOY_224","DOY_229","DOY_234","DOY_239","DOY_244","DOY_249","DOY_254","DOY_max"
1,"BG","BG33",2001,0.548773530026869,0.583198523916549,0.613670217433879,0.639809593058912,0.661351977401104,0.678139005475879,0.690110584981212,0.6972968605742,0.699810178147641,0.697837049106608,0.691630114645022,0.681500110022231,0.667807828839583,0.650956087317003,0.63138168856957,0.609547386884089,0.585933851995663,0.561031633364283,0.535333124451382,0.509324526996429,0.483477815293501,0.458242700467849,0.434038594752478,0.411246575764726,0.390201350782847,0.371183221022563,0.354410045913646,0.340029207376533,0.328109574098827,0.318633465811962,0.311488617567673,0.306460144014681,0.3032225036752,0.301331463221504,0.300216061752573,0.299170575070596,0.29734647995756,114.607414867502
2,"BG","BG33",2001,0.308596472915564,0.313782607037964,0.313284027199595,0.309582982202079,0.304734044795168,0.300392834709245,0.297844741687775,0.298033648519801,0.301590654072396,0.308862796323154,0.319941775392656,0.334692676576955,0.352782693380036,0.373709850546313,0.396831727093056,0.421394179342921,0.446560063956413,0.471437960964314,0.495110896800229,0.516665067333009,0.535218560899223,0.549950081335662,0.560127671011816,0.565137433862336,0.564512258419444,0.557960540845545,0.545394907965638,0.526960940299657,0.503065895095243,0.47440742935984,0.442002322893611,0.407215201321463,0.371787259125797,0.337864982679026,0.308028873275756,0.285322170165552,0.273279573585366,190.263756419663
1,"BG","BG34",2001,0.579973262853281,0.613492718376394,0.645429568542226,0.674527235417908,0.699780657761851,0.720419481908054,0.735891252650429,0.745844604127111,0.750112450704783,0.748695177862984,0.741743833078435,0.729543316709342,0.712495572879729,0.691102780363739,0.665950543469974,0.637691082925787,0.607026426761599,0.574691601195249,0.541437821516262,0.508015682970201,0.475158351642987,0.44356475534519,0.413882774496354,0.386692433009315,0.362489089174558,0.341666626544451,0.324500644817605,0.311131650723259,0.301548248905434,0.295570332807459,0.292832275556044,0.292766120845847,0.294584773823631,0.297265191972568,0.299531575996711,0.299838560705148,0.296354405896352,115.726442994085
2,"BG","BG34",2001,0.260073391564425,0.255716556559277,0.25561411104847,0.259482860069311,0.266996031397433,0.277788932475414,0.291464607341396,0.307599493557714,0.325749079139511,0.345453559483363,0.366243494295901,0.387645464522434,0.409187729275567,0.430405882763829,0.450848511220287,0.470082849831175,0.487700439664514,0.503322784598733,0.51660700825129,0.527251510907298,0.53500162644814,0.539655279280096,0.541068641262968,0.539161788638694,0.533924358959974,0.525421208018893,0.513798066775547,0.499287198286647,0.482213054634167,0.462997933853941,0.442167636864312,0.420357124394719,0.398316173914352,0.376915036560762,0.357150094068473,0.340149515697609,0.327178915162536,182.131147540984
1,"BG","BG41",2001,0.343775431815012,0.371600401443432,0.407975479084522,0.449670754223979,0.493895463438801,0.538273634699869,0.580819731674582,0.619914298029453,0.654279601732747,0.682955279357066,0.705273980381988,0.720837011496652,0.729489980902402,0.731298442615365,0.726523540769121,0.715597653917253,0.69910003933598,0.677732477326812,0.652294915519088,0.623661113172651,0.592754285480455,0.560522747871155,0.527915560311711,0.495858171610018,0.465228063717587,0.436830396032015,0.411373649699665,0.389445271918412,0.371487320239954,0.357772106872817,0.348377842984514,0.343164283004609,0.341748368927068,0.343479874612805,0.347417050092618,0.352302265869482,0.356537657221231,137.792064871127
2,"BG","BG41",2001,0.289591003681903,0.291370949976791,0.29207251850055,0.292601506374484,0.293704073080872,0.29597667053316,0.29987597314614,0.305728807906139,0.313742084441188,0.324012725091219,0.33653759497824,0.351223432076524,0.367896777282782,0.386313904486359,0.406170750639401,0.427112845827048,0.448745243337626,0.470642449732801,0.492358354917795,0.513436162211551,0.533418318416907,0.551856443890801,0.568321262614438,0.582412532263489,0.593768974278237,0.602078203933807,0.607086660410339,0.608609536863113,0.606540710492837,0.6008626726157,0.591656458733716,0.579111578604729,0.563535946312718,0.545365810337975,0.525175683627206,0.503688273663786,0.481784412537942,208.122448979592
1,"BG","BG42",2001,0.542497291862063,0.573929168713668,0.605726013425985,0.636303058287543,0.664353700122129,0.688831868420645,0.708934393473005,0.724083374499997,0.733908547785185,0.738229654806767,0.737038810369473,0.730482870736426,0.718845801761039,0.702531047018876,0.682043895939563,0.657973851938634,0.630977000549416,0.601758377554939,0.57105433711977,0.539614919921925,0.508186221284751,0.477492759308786,0.448219843003639,0.420995940419876,0.396375046780939,0.374819052614941,0.356680111886587,0.342183010129134,0.331407532576087,0.324270832293312,0.320509798310645,0.319663423754048,0.321055173977318,0.32377535469394,0.32666348010915,0.32829064105163,0.326941873105421,120.113897700238
2,"BG","BG42",2001,0.280815595151045,0.277189776436851,0.27701337375249,0.280070882278788,0.286113230276374,0.294861922734785,0.306013185021572,0.319242106531413,0.334206784335213,0.350552466829218,0.367915697384117,0.385928457994152,0.404222312926227,0.42243255236901,0.440202336082047,0.457186837044864,0.473057385106076,0.487505610632495,0.500247588158238,0.511027980033834,0.519624180075327,0.52585045721339,0.529562099142429,0.530659555969691,0.529092583864366,0.524864388706707,0.518035769737128,0.508729263205306,0.497133286019307,0.483506279394666,0.468180852503533,0.451567926123728,0.434160876287902,0.416539677932615,0.399375048547436,0.383432591824068,0.36957694130547,191.107142857143
1,"CY","CY",2001,0.573705402125734,0.588103743043587,0.591485690162214,0.585975693170931,0.573475323848615,0.555674082658172,0.53406020534098,0.509931469511347,0.484406001250954,0.458433081703317,0.43280395366823,0.408162628196225,0.38501669118302,0.363748109963976,0.344624039908525,0.327807631014659,0.313368834503365,0.301295209413058,0.291502729194071,0.283846588303082,0.278132008797553,0.274125046930213,0.271563399743501,0.270167211664019,0.269649881096936,0.26972886702053,0.270136495580592,0.270630766684819,0.271006160597417,0.27110444453335,0.27082547925303,NA,NA,NA,NA,NA,NA,83.4209115281501
1,"CZ","CZ01",2001,0.442754065265345,0.437114463700118,0.450231118221697,0.477360914384157,0.514293283165244,0.55732612693837,0.603241745444649,0.649282761764884,0.693128048291629,0.732868652701165,0.766983723925538,0.794316438124564,0.814049924657852,0.825683192056808,0.829007053996701,0.824080055268609,0.81120439775146,0.790901866384096,0.763889755137202,0.731056792985396,0.69343906987924,0.652195962717219,0.60858606131776,0.563943094391252,0.519651855512168,0.477124129090887,0.437774616345798,0.402996861275484,0.374139176630351,0.352480569885158,0.339206669210449,NA,NA,NA,NA,NA,NA,142.971153846154
2,"CZ","CZ01",2001,0.214215137832718,0.170543905986289,0.151639504341466,0.153064975978948,0.170786194630487,0.201156415641437,0.24090082693336,0.287101099966602,0.337179940702891,0.388885640567915,0.440276627413912,0.489706016482249,0.535806161366018,0.577473204972602,0.61385163048631,0.644318812330904,0.668469567132202,0.686100704680708,0.697195578894133,0.701908638780004,0.700549979398298,0.693569892823972,0.681543419109544,0.665154897247685,0.645182516133918,0.622482865528986,0.597975487021589,0.572627424991043,0.547437777569587,0.523422247605353,0.501597693624482,NA,NA,NA,NA,NA,NA,170.125
1,"CZ","CZ02",2001,0.519765642139214,0.508720799927322,0.515066516078932,0.534614517659122,0.563625709533152,0.59879109791648,0.637212713924825,0.67638453712419,0.714173419080939,0.748800006911807,0.778819666833971,0.803103407715069,0.820818804623267,0.831410922377273,0.834583239096443,0.830278569750749,0.818659989710851,0.800091758298187,0.77512024233493,0.7444548396941,0.708948902849607,0.66958066242626,0.627434150749813,0.583680125397015,0.539556992745736,0.496351731524852,0.455380816364365,0.417971141345582,0.385440943550841,0.359080726613974,0.34013418426987,NA,NA,NA,NA,NA,NA,142.921908127208
2,"CZ","CZ02",2001,0.321605787804634,0.287393233005182,0.264702812633434,0.252586597192267,0.250057756612182,0.25609922664179,0.269672375238299,0.289725668958,0.315203339346757,0.345054049330488,0.378239559605662,0.413743395029775,0.450579511011845,0.487800959902894,0.524508557386439,0.559859548868974,0.593076275870464,0.623454842414826,0.650373781420417,0.673302721090525,0.69181105130385,0.705576590004996,0.714394249594955,0.718184703321595,0.717003051670148,0.711047488753695,0.700667968703658,0.686374872060278,0.668847672163107,0.648943601541496,0.627706318305093,NA,NA,NA,NA,NA,NA,192.629489603025
1,"CZ","CZ03",2001,0.555004635372841,0.562095707676723,0.578808052537726,0.602399518506795,0.630433009454973,0.660763612848096,0.691525728021535,0.721120194454896,0.748201420046768,0.771664509389422,0.790632392043544,0.804442950812947,0.812636150019304,0.814941163776849,0.811263504267138,0.801672150013725,0.786386674156897,0.765764372728426,0.740287392926236,0.710549861389163,0.677245012471684,0.641152316518608,0.6031246081398,0.564075214484909,0.524965083518141,0.486789912292873,0.450567275226434,0.417323752374899,0.388082057707618,0.363848167382199,0.34559844801892,NA,NA,NA,NA,NA,NA,137.890562248996
1,"CZ","CZ04",2001,0.517436864225711,0.488645684380238,0.484893194157555,0.500159446665453,0.529122034703555,0.567121786138067,0.610128459276604,0.654706438242956,0.697980428351916,0.737601151484041,0.771711041460477,0.798909939417712,0.818220789182413,0.829055332646175,0.831179805140393,0.824680630810965,0.809930117993105,0.787552154586223,0.758387903428579,0.72346149767218,0.683945736157578,0.641127778788607,0.596374841907175,0.551099893668077,0.506727349413907,0.464658767049608,0.42623854241739,0.392719604671721,0.365229111653641,0.344734145266195,0.332007406848482,NA,NA,NA,NA,NA,NA,142.453917050691
2,"CZ","CZ04",2001,0.383530603201751,0.327368585437236,0.287856372470201,0.263385143745781,0.25234339956705,0.253125806348947,0.264142041872208,0.283825640537288,0.310642838618298,0.343101419516927,0.379759559016376,0.419234670535279,0.460212250381642,0.501454723006758,0.541810286259155,0.580221756638501,0.615735414549553,0.647509849556076,0.67482480563477,0.697090026429202,0.713854100503738,0.724813306597463,0.729820458878122,0.728893752196025,0.722225607338013,0.71019151628135,0.693358887447674,0.672495890956919,0.648580303881228,0.622808355498918,0.59660357254838,NA,NA,NA,NA,NA,NA,187.157248157248
1,"CZ","CZ05",2001,0.521242257200488,0.528257784947806,0.546092285912496,0.571715402373331,0.602440168498976,0.635907575748355,0.670071138271054,0.703181458307701,0.73377079159037,0.760637612742957,0.782831180681583,0.799636104014967,0.810556906444831,0.815302592166276,0.813771211268203,0.806034425133662,0.792322071840251,0.773006731560549,0.748588291962432,0.719678513609524,0.686985595361574,0.651298739774833,0.613472718502434,0.574412437694794,0.53505750340006,0.496366786964382,0.459302990432363,0.424817211947544,0.39383351115256,0.367233474589842,0.345840781101645,NA,NA,NA,NA,NA,NA,139.515283842795
2,"CZ","CZ05",2001,0.320261711608811,0.302708635329869,0.287759844696979,0.276490562531399,0.2697026199955,0.267944800139896,0.271533181450549,0.280571481395901,0.294971399973978,0.314472963259518,0.338664866951086,0.367004819918196,0.398839887748423,0.433426836294531,0.46995247522157,0.507554001554021,0.545339343222908,0.582407502612893,0.617868900109432,0.650865717645866,0.680592242250535,0.706315209593919,0.727394147535751,0.74330171967213,0.753644068882607,0.758181160877375,0.75684712774436,0.74977061149625,0.737295107617796,0.719999308612706,0.698717447551026,NA,NA,NA,NA,NA,NA,202.3921217547
1,"CZ","CZ06",2001,0.499046585613023,0.512561438179206,0.537118403068613,0.568989580426487,0.604941198436035,0.64220704178078,0.678461880106962,0.711794896485895,0.740683115876375,0.763964833587036,0.780813043738745,0.790708867726959,0.793414982684136,0.788949049942074,0.777557143494354,0.759687178458651,0.735962339539131,0.707154509488882,0.674157697572207,0.637961468027068,0.599624368527469,0.560247358645795,0.520947238315197,0.482830076291973,0.446964638618041,0.414355817083142,0.385918057687304,0.362448789103366,0.34460185113902,0.33286092319963,0.3275129527501,NA,NA,NA,NA,NA,NA,132.85456053068
2,"CZ","CZ06",2001,0.370018503913117,0.320377444759784,0.286301010400999,0.266146905002783,0.258307790408955,0.261216007477488,0.273348297416892,0.293230523122574,0.319442390513215,0.350622169867136,0.385471417158674,0.422759695394542,0.461329295950209,0.500099959906263,0.538073599384789,0.574339018885731,0.608076636623262,0.638563205862169,0.665176536254199,0.687400215174446,0.704828329057723,0.71717018473492,0.724255030769382,0.72603677879327,0.722598724843955,0.714158270700359,0.701071645219336,0.683838625672058,0.663107259080347,0.6396785835531,0.614511349622598,NA,NA,NA,NA,NA,NA,191.725583611243
1,"CZ","CZ07",2001,0.449313652581241,0.448537963143257,0.462755550092771,0.488072559472416,0.521041485178274,0.558639938797874,0.598249419448251,0.637634083613965,0.674919514985156,0.708571494295556,0.737374769160547,0.760411823915167,0.777041649452175,0.786878513060052,0.789770728261094,0.785779424649379,0.775157317728825,0.758327478751269,0.735862104554418,0.708461287399951,0.676931784811554,0.642165789412917,0.605119698765772,0.566792885207935,0.52820646569142,0.490382071620319,0.45432061868891,0.420981076719824,0.391259239501772,0.365966494627982,0.34580859333377,NA,NA,NA,NA,NA,NA,142.603169251517
2,"CZ","CZ07",2001,0.285057282494806,0.272369168427994,0.262618645011921,0.256568091977207,0.254763320870833,0.257550013450736,0.265090160080384,0.277378498123367,0.29425895033797,0.315441063271766,0.340516445656193,0.368975206801146,0.400222394989548,0.433594435871947,0.468375570861079,0.503814295526475,0.539139797989039,0.57357839731561,0.606369981913579,0.636784447925448,0.664138137623411,0.687810277803956,0.707259418182443,0.722039869787684,0.731818143356499,0.736389387728361,0.735693828239951,0.729833205119675,0.719087211882391,0.703929933723814,0.68504628591531,NA,NA,NA,NA,NA,NA,202.03666921314
1,"CZ","CZ08",2001,0.532752228118197,0.541912783374949,0.560674408203128,0.586189871045688,0.615947301604407,0.647754287469901,0.679721970751666,0.710249144708092,0.738006350376515,0.761919973203223,0.781156339673504,0.795105813941656,0.803366894461036,0.805730310614065,0.802163119342299,0.792792801776412,0.777891359866236,0.757859413010829,0.733210294688439,0.704554149086582,0.672582027732074,0.638049986121034,0.601763180348904,0.564559963740501,0.527295983480092,0.490828277241311,0.455999369817245,0.423621369750562,0.394460065963304,0.369219024387227,0.348523684593474,NA,NA,NA,NA,NA,NA,138.209102091021
2,"CZ","CZ08",2001,0.281457453644843,0.262101120876768,0.248841180692752,0.241842322242727,0.241104198574162,0.246476366599671,0.257673227064601,0.27428896451465,0.295812487263451,0.321642367360183,0.351101780557171,0.38345344627749,0.417914567582554,0.453671771139735,0.489896047189945,0.525757689515248,0.560441235406471,0.593160405630777,0.623173044399299,0.649796059334716,0.67242036143886,0.690525805060323,0.703696127862064,0.711633890788993,0.714175418035569,0.711305737013435,0.703173518318998,0.690106015700993,0.67262400602817,0.651456729256787,0.627556828398345,NA,NA,NA,NA,NA,NA,195.622406639004
1,"DE","DE1",2001,0.48975193262864,0.486575881877383,0.492922488297249,0.506943732668651,0.526903359005707,0.551178696959468,0.578262484221171,0.606764688925474,0.635414332053704,0.663061309837093,0.688678216160023,0.711362164963266,0.730336612647226,0.744953180475179,0.754693476976525,0.759170920350014,0.758132560866994,0.751460903274666,0.739175729199296,0.721435919549486,0.698541276919408,0.670934347992034,0.639202245942387,0.604078472840775,0.566444742056064,0.527332800658867,0.48792625182482,0.44956237723784,0.413733959493299,0.382091104501369,0.356443063890145,NA,NA,NA,NA,NA,NA,150.16576819407
2,"DE","DE1",2001,0.313873668846162,0.31380232881647,0.309514847698866,0.303243895362717,0.296843222047649,0.291812243734399,0.289320627515627,0.290232876966764,0.295132917516827,0.304348681819265,0.317976695122778,0.335906660642165,0.35784604492914,0.383344663243177,0.411819264922313,0.442578118754016,0.474845598346013,0.507786767497079,0.540531965567932,0.572201392852017,0.601929695946336,0.628890553122313,0.652321259696614,0.671547313401983,0.686006999757998,0.695275977442045,0.699091863660072,0.697378819517328,0.690272135389429,0.678142816292875,0.661622167256272,NA,NA,NA,NA,NA,NA,203.246031746032
1,"DE","DE2",2001,0.520867240395447,0.525330753273891,0.539023898106273,0.559545753213121,0.584737920258007,0.612676020554243,0.6416611913716,0.670211582243014,0.697053851271307,0.72111466143588,0.741512176899443,0.757547559314706,0.768696464131107,0.774600536901505,0.775058909588916,0.770019696873198,0.759571492457765,0.743934865376321,0.723453856299535,0.698587473841775,0.669901190867829,0.638058440799587,0.60381211392276,0.56799605369359,0.531516553045606,0.495343850696247,0.460503627453618,0.428068502523266,0.399149529814727,0.374887694248454,0.356445408062277,NA,NA,NA,NA,NA,NA,141.416724257084
2,"DE","DE2",2001,0.301460567240064,0.291730263681721,0.283789779341852,0.278688842093643,0.277209593432285,0.279887210347795,0.287030527197814,0.29874265758042,0.314941616206924,0.335380940774688,0.359670313839921,0.387296184690497,0.41764239121875,0.450010781794292,0.483641837136798,0.517735292188836,0.551470757988675,0.584028343543057,0.614609277700052,0.642456531021828,0.66687543765746,0.687254317215751,0.703085096638045,0.713983932071017,0.71971183073945,0.720195272819117,0.715546833309558,0.706085803906792,0.692358814876317,0.675160456925679,0.655553903077547,NA,NA,NA,NA,NA,NA,197.545454545455
1,"DE","DE4",2001,0.602685622965888,0.589615762978138,0.595079881196607,0.614101722350047,0.642316945478918,0.675941499225744,0.711739997125542,0.746994092896192,0.779470855728869,0.807391145578406,0.829397988453718,0.844524951708171,0.852164519330008,0.852036467232711,0.844156238545468,0.828803318903486,0.806489611738412,0.777927813568796,0.743999789290374,0.705724947466554,0.664228615618812,0.620710415517043,0.576412638469959,0.532588620615496,0.490471118211324,0.45124068292502,0.415994037124578,0.385712449168988,0.361230108698199,0.343202501924081,0.332074786920174,NA,NA,NA,NA,NA,NA,136.17597648047
2,"DE","DE4",2001,0.390196931088637,0.34938128537132,0.317591950976389,0.294761855090459,0.280659648187009,0.274905747641067,0.276988381343879,0.286279631317579,0.302051477329865,0.323491840508673,0.349720626956848,0.37980577136682,0.412779280635272,0.447653277477823,0.483436044043685,0.519148065530352,0.553838073798268,0.586599090985494,0.616584473122394,0.643023953746296,0.665239687516164,0.682662293827283,0.694846900425928,0.701489187024035,0.702441428913858,0.697728540582677,0.687564119327466,0.672366488869504,0.652774742969151,0.629664789040416,0.604165391765747,NA,NA,NA,NA,NA,NA,192.469740634006
1,"DE","DE7",2001,0.496463373700419,0.507362471383653,0.525690754645684,0.549440841675978,0.576796689137241,0.606127999480326,0.635984628259151,0.665090991445615,0.692340472744522,0.716789830908486,0.737653607052857,0.754298531970631,0.76623793344737,0.773126143576112,0.774752906072309,0.771037783588715,0.762024565030311,0.747875672869246,0.728866570459707,0.705380169352877,0.677901236611841,0.647010802126493,0.61338056592845,0.577767305505975,0.541007283118923,0.504010653113596,0.467755869237688,0.433284091955258,0.401693595761514,0.374134176497908,0.351801558666844,NA,NA,NA,NA,NA,NA,143.110014104372
2,"DE","DE7",2001,0.278828561713835,0.275124513333453,0.273612998393747,0.274619707284193,0.278346001154664,0.284879417903813,0.294204178167444,0.306211691306896,0.320711061397412,0.337439593216522,0.356073298232421,0.376237400592344,0.397516843110943,0.419466793258667,0.441623149150132,0.463513045532509,0.484665359773895,0.50462121785169,0.52294450034098,0.539232348402902,0.553125669773037,0.564319644749771,0.572574232182693,0.577724675460953,0.579692008501638,0.578493561738173,0.574253468108687,0.567213169044354,0.557741920457854,0.546347298731633,0.533685706706427,NA,NA,NA,NA,NA,NA,197.136363636364
1,"DE","DE8",2001,0.575561948201488,0.576685743169752,0.590196606619222,0.61296481369223,0.642176924896548,0.675324397723288,0.710192198264839,0.744847412832774,0.777627859575786,0.807130700097592,0.832201051074868,0.851920595875155,0.865596196174791,0.872748503576817,0.873100571228932,0.866566465441367,0.853239877304824,0.833382734308426,0.807413811957576,0.775897345391928,0.739531641003308,0.699137688053603,0.655647770292688,0.610094077576349,0.563597317484261,0.517355326937798,0.472631683818005,0.430744318583613,0.393054125888736,0.360953576201089,0.335855327419564,NA,NA,NA,NA,NA,NA,141.849708389412
2,"DE","DE8",2001,0.390075408566602,0.354990610361597,0.325787440600216,0.30339476304893,0.288413210958413,0.281142717375931,0.281610045457689,0.289596318781206,0.30466455165766,0.326187179444267,0.353373588856635,0.385297648281144,0.420925238087276,0.459141780940015,0.498779772112171,0.538646309796777,0.577550625419448,0.614331613950711,0.647885364218417,0.677192689220063,0.701346656435167,0.719580118137637,0.731293241708144,0.736081039946463,0.733760901383819,0.724400120595319,0.708343428512273,0.68624052273448,0.659073597842786,0.62818487571118,0.595304135819492,NA,NA,NA,NA,NA,NA,191.548387096774
1,"DE","DE9",2001,0.573088206227681,0.57531994077872,0.58704746685539,0.606105166971703,0.630498694186089,0.658402797293613,0.68815914601821,0.718274156204909,0.747416815012072,0.774416506103614,0.798260834841237,0.818093453476656,0.83321188634383,0.843065355051187,0.847252603673871,0.845519723945946,0.837757980452633,0.82400163582256,0.804425775919954,0.779344135036899,0.749206921085566,0.714598640790422,0.676235924880473,0.634965353281477,0.591761280308223,0.547723659856689,0.504075870596302,0.462162541162219,0.423447375347433,0.38951097729517,0.362048676690924,NA,NA,NA,NA,NA,NA,144.837398373984
