"assigned","ref_c","ref_reg","ref_yr","DOY_074","DOY_079","DOY_084","DOY_089","DOY_094","DOY_099","DOY_104","DOY_109","DOY_114","DOY_119","DOY_124","DOY_129","DOY_134","DOY_139","DOY_144","DOY_149","DOY_154","DOY_159","DOY_164","DOY_169","DOY_174","DOY_179","DOY_184","DOY_189","DOY_194","DOY_199","DOY_204","DOY_209","DOY_214","DOY_219","DOY_224","DOY_229","DOY_234","DOY_239","DOY_244","DOY_249","DOY_254","DOY_max"
1,"AT","AT",2006,0.43356986539303,0.325941239101323,0.270674020323669,0.256731103094649,0.274319129162954,0.314825909764778,0.370757847397371,0.435677357592473,0.504140290689878,0.571633353610843,0.634511531631641,0.689935510156982,0.735809096493566,0.770716641623496,0.793860461977915,0.80499826121031,0.804380551970061,0.792688077676058,0.770969234289954,0.740577492089838,0.703108817443719,0.660339094582925,0.614161547375577,0.566524161100115,0.519367104219011,0.474560150151794,0.433840099048777,0.398748199564905,0.370567570632361,0.350260623235221,0.338406482181594,NA,NA,NA,NA,NA,NA,150.962070231249
2,"AT","AT",2006,0.278144048863157,0.26079664181663,0.251421477069893,0.249388102061368,0.254036588718586,0.264683245000061,0.280626326437161,0.301151747675983,0.325538794019227,0.353065832968062,0.383016025764009,0.414683038930808,0.44737675581629,0.480428988134252,0.513199187506332,0.545080157003874,0.575503762689813,0.603946645160538,0.629935931087769,0.653054944760428,0.672948919626514,0.689330709834975,0.701986501777582,0.710781525630796,0.715665766897652,0.716679677949622,0.713959889568496,0.707744922488242,0.698380898936893,0.686327254178413,0.672162448054578,NA,NA,NA,NA,NA,NA,196.445959296582
1,"AT","AT",2007,0.438607174214145,0.446141613281677,0.465586616436234,0.49315545252106,0.525564756089413,0.560006854901091,0.594122097419015,0.625971180305761,0.654007475920146,0.677049359813762,0.694252538227549,0.705082375588331,0.709286222005398,0.706865740767035,0.698049235837131,0.683263979351675,0.663108539115326,0.638325106098028,0.60977182193147,0.57839510640572,0.545201984965779,0.511232416208098,0.477531619377141,0.445122401861948,0.414977486692779,0.387991840037496,0.364954998698211,0.346523397607983,0.333192697327034,0.325270111539754,0.322846734550738,NA,NA,NA,NA,NA,NA,134.611288952767
2,"AT","AT",2007,0.300047295597982,0.287140576252487,0.278139135875573,0.273596397255615,0.27387825171194,0.279177362095348,0.289527465788601,0.304817677706947,0.324806793298611,0.349137591545313,0.377351137962767,0.408901087601195,0.443167988045827,0.479473582417414,0.517095112372721,0.55527962110505,0.593258256344747,0.630260573359686,0.665528837955806,0.698332329477598,0.727981643808608,0.753842996371959,0.775352525130854,0.792030593589081,0.803496093791494,0.809480749324572,0.809843418316904,0.804584396439638,0.793859719907108,0.777995468477191,0.757502068451992,NA,NA,NA,NA,NA,NA,201.88573680063
1,"AT","AT",2008,0.332270380657428,0.353536045939708,0.387164056050752,0.429189561312166,0.476155827315828,0.5250873610916,0.573463037275088,0.619189224275322,0.660572910442558,0.696294830235912,0.725382590391191,0.74718379608854,0.761339177120215,0.767755714058294,0.766579764422441,0.758170188847583,0.743071477251679,0.721986875003416,0.695751509089977,0.665305514284755,0.63166715931504,0.595905973029844,0.559115870567517,0.522388279523582,0.486785266118376,0.453312661364847,0.422893187236229,0.396339582833837,0.374327730554687,0.357369782259321,0.345787285439607,NA,NA,NA,NA,NA,NA,141.694554586307
2,"AT","AT",2008,0.279165076681161,0.278345806468002,0.276046541349711,0.274057338152483,0.27382800097569,0.276490789949523,0.282883129992597,0.293570319569606,0.308868239448907,0.328866061460199,0.35344895725209,0.382320807049772,0.415026908412618,0.450976684991823,0.489466395288,0.529701841408848,0.570821077826747,0.611917120136403,0.652060653812453,0.690322742967096,0.725797539107753,0.75762498989462,0.785013547898377,0.807262879357743,0.823786572937144,0.834134848484319,0.838017265787968,0.835325433335331,0.826155717069887,0.810831949148928,0.789928136701122,NA,NA,NA,NA,NA,NA,205.260980810235
1,"AT","AT",2009,0.32536469774417,0.333897591482671,0.358094164377992,0.393507239134031,0.436239492472559,0.48291498187284,0.530650672311306,0.577027963001185,0.620064214132184,0.658184273610106,0.690192003796531,0.715241808248435,0.732810158457874,0.742667120591595,0.744847882230759,0.739624279110508,0.727476321859642,0.709063722740329,0.685197422387653,0.656811116549342,0.624932782825423,0.590656207407826,0.555112511820042,0.519441679656776,0.484764083323704,0.452152010776922,0.422601192262699,0.397002327057285,0.376112610206182,0.360527259264295,0.350651041035001,NA,NA,NA,NA,NA,NA,142.518575851393
2,"AT","AT",2009,0.248709051309241,0.243245696287731,0.242575582681399,0.246579239752056,0.255074471003769,0.267821910553977,0.284530579504592,0.304863442313116,0.328442963163741,0.354856662338465,0.383662672588196,0.414395295503865,0.446570557887532,0.479691768123493,0.513255072549391,0.546755011827326,0.579690077314964,0.61156826743664,0.641912644054474,0.670266888839476,0.696200859642653,0.719316146866121,0.739251629834216,0.755689033164597,0.768358483139353,0.777044064076123,0.7815893746992,0.781903084510622,0.777964490161318,0.76982907182217,0.757634049555178,NA,NA,NA,NA,NA,NA,206.579162875341
1,"AT","AT",2010,0.29023433038391,0.30800027516042,0.343427459797043,0.391057762335482,0.4461473053603,0.504627388717805,0.563065422235021,0.618625858438589,0.669031125273745,0.712522558823212,0.747821336026169,0.774089407397144,0.790890429744992,0.798150698891783,0.796120082391818,0.785332952250465,0.766569117643122,0.740814757634225,0.709223353896057,0.673076623427776,0.633745451274351,0.592650823245448,0.551224758634355,0.510871242936942,0.472927160570706,0.438623227593468,0.409044924422422,0.38509342855328,0.367446547278716,0.356519650407944,0.352426602984898,NA,NA,NA,NA,NA,NA,140.4946
2,"AT","AT",2010,0.274012561012575,0.276572603894846,0.277311949529998,0.277788526563274,0.279279005787189,0.282797029725597,0.289111442217734,0.298764518002274,0.312090192301368,0.329232290404705,0.350162757253557,0.374699887024837,0.402526552715137,0.433208435724793,0.46621225544191,0.500923998826444,0.536667149994243,0.572720919801072,0.608338475426705,0.642765169958946,0.675256771977676,0.705097695138923,0.73161922775891,0.754217762398104,0.772373025445222,0.785666306701364,0.793798688964035,0.796609277611097,0.794093430185018,0.786420985976676,0.773954495609695,NA,NA,NA,NA,NA,NA,209.052195526098
1,"AT","AT",2011,0.265407111531704,0.290542570619612,0.329450169238873,0.377597590759236,0.431052339780629,0.486448764294528,0.540955077845396,0.592240381692064,0.638441686969172,0.678130936848549,0.710282028700643,0.734237836255899,0.749677231766204,0.756582108166254,0.755204401235031,0.746033111757131,0.729761327684197,0.707253246296384,0.679511196363666,0.647642660307325,0.612827296361356,0.576283960733836,0.539237729768328,0.502886922105304,0.468370120843655,0.436733195701891,0.408896325179653,0.385621018719293,0.367477138866877,0.35480992343412,0.347707007659182,NA,NA,NA,NA,NA,NA,140.781377204885
2,"AT","AT",2011,0.246504336236871,0.249329649636803,0.251504882646664,0.254446683306096,0.259289964964478,0.266906819821461,0.277925432467484,0.29274899342431,0.311574612685541,0.33441223325715,0.361103544698005,0.391340896660401,0.424686212430575,0.460589902469244,0.49840977795211,0.537429964310408,0.576879814771434,0.615952823899039,0.653825541134197,0.689676484335503,0.722705053319693,0.752150443402192,0.777310558937638,0.797560926860402,0.812373610225072,0.821336121747068,0.824170337343124,0.820751409671733,0.811126681673857,0.795534600113218,0.7744236291171,NA,NA,NA,NA,NA,NA,203.464581662657
1,"AT","AT",2012,0.286271545203366,0.308988282964214,0.34171764673981,0.381119786052526,0.424288007526395,0.4687256893371,0.51232319566201,0.553334791130143,0.590355555272234,0.622298296970662,0.648370468909546,0.668051082024678,0.681067619953566,0.687372953485428,0.687122255011232,0.680649912973651,0.668446446317107,0.65113541893775,0.629450354133499,0.604211649054032,0.576303489150759,0.546650762626913,0.516195974887456,0.485876162989178,0.456599810090627,0.429223759902178,0.404530131135988,0.383203231956065,0.365806474428172,0.352759288969928,0.344314038800864,NA,NA,NA,NA,NA,NA,142.741353176244
2,"AT","AT",2012,0.251297564148744,0.249654813845245,0.24947579904089,0.251638099629426,0.256806211301282,0.265446778885699,0.277843829692852,0.294114006855998,0.314221802673574,0.337994791951368,0.365138865344604,0.395253462700108,0.427846806398414,0.462351134695911,0.498137935066946,0.534533177545983,0.570832548069715,0.606316681819204,0.640266396561995,0.671977925994254,0.700778153082914,0.726039843407764,0.747196878503624,0.76375948920244,0.775329488975427,0.781615507275198,0.7824482228779,0.77779559722532,0.767778107767054,0.752683981302607,0.732984427323488,NA,NA,NA,NA,NA,NA,202.935571196535
1,"AT","AT",2013,0.296456544392944,0.290995345181755,0.306512877486949,0.337782845536231,0.380177842407778,0.429640473270929,0.482654478626946,0.536215857549714,0.587803990926507,0.635352764698682,0.677221693102436,0.712167041909506,0.739312951667927,0.758122560942728,0.768369129556728,0.770107161831182,0.763643529826536,0.749508596583221,0.728427339362266,0.70129047288612,0.669125572579375,0.633068197809453,0.594333015127336,0.554184921508301,0.513910167592766,0.474787480926796,0.438059189202945,0.404902343501155,0.37639984152907,0.353511550863316,0.337045432189593,NA,NA,NA,NA,NA,NA,147.451443309196
2,"AT","AT",2013,0.25384460508282,0.250809437786835,0.250463340881263,0.253335144489966,0.259774849865336,0.269968186214165,0.283951167523503,0.301624649386535,0.322768885828433,0.347058086132233,0.374074971664694,0.40332533270217,0.434252585256468,0.466252327900722,0.498686898595244,0.53089993151341,0.562230913867516,0.592029742734634,0.619671281882499,0.644569918595358,0.666194120499832,0.684080992390798,0.69785083305725,0.707221692108161,0.71202392679833,0.712214758854292,0.707892831300166,0.699312765283463,0.686899716901071,0.671263934024975,0.653215313128293,NA,NA,NA,NA,NA,NA,196.741678939617
1,"AT","AT",2014,0.479178136160345,0.504772040392778,0.537315745236389,0.573688619192458,0.611226773557763,0.647696549141508,0.681268002982301,0.710488395065087,0.734255675038134,0.751791968929966,0.762617065866329,0.766521904787138,0.763542061163448,0.753931233714385,0.738134731124154,0.716762958758935,0.690564905383854,0.660401629879987,0.627219747961237,0.592024918891351,0.555855332200875,0.519755194404079,0.484748215715913,0.451811096768972,0.421847015330526,0.395659113019327,0.373923982022635,0.357165151813309,0.345726575866457,0.339746118376789,0.339129040975105,NA,NA,NA,NA,NA,NA,129.351150705271
2,"AT","AT",2014,0.287451730311504,0.297235476968471,0.30103995950812,0.301241219495218,0.299856554994647,0.298565652956531,0.298731721601309,0.301422622804858,0.307432004483565,0.317300432979447,0.331336525445233,0.349638082229481,0.372113219261658,0.398501500437256,0.428395070002858,0.461259784941277,0.496456347356642,0.533261436859464,0.570888842951794,0.608510597412272,0.645278106681229,0.680343284245806,0.712879683025058,0.742103627755043,0.767295347373858,0.787820107406863,0.803149342351717,0.812881788063376,0.816764614139427,0.814714556304877,0.806839048797622,NA,NA,NA,NA,NA,NA,214.806943268417
1,"AT","AT",2015,0.375509912070612,0.382892085773287,0.405411714718294,0.438558713706941,0.478403701424009,0.521566756343216,0.565186172632748,0.606887216060748,0.644750879900847,0.677282640837644,0.703381214872233,0.722307313227683,0.733652398254577,0.737307439336476,0.733431668795497,0.722421337797738,0.704878472258806,0.681579628749386,0.65344465040064,0.621505422809793,0.586874629945646,0.550714510054027,0.514205611563308,0.478515548989919,0.44476775884395,0.414010255534463,0.387184387275091,0.365093591989717,0.348372153217578,0.337453956019296,0.332541242881777,NA,NA,NA,NA,NA,NA,139.32528548124
2,"AT","AT",2015,0.275091341975796,0.277246083776854,0.277969203018928,0.278829390182715,0.281090332830088,0.285731553232774,0.293469246001008,0.304777115712209,0.319907214539625,0.338910779881013,0.361659071987295,0.387864211591229,0.417100017536061,0.448822844404205,0.482392420145879,0.5170926837078,0.552152622661843,0.586767110833671,0.620117745931452,0.651393687174482,0.679812492921852,0.704640958301128,0.72521595283702,0.740965258080032,0.751428405235088,0.756277512790285,0.755338124145516,0.748610045241041,0.736288182186354,0.71878337888859,0.696743254681489,NA,NA,NA,NA,NA,NA,200.42496737712
1,"AT","AT",2016,0.477097961495717,0.477980351399632,0.49483845214896,0.523035266042909,0.558528898740439,0.597840364343134,0.638021390478132,0.676622223380953,0.711659432978485,0.741583717971753,0.76524771091894,0.781873783318176,0.791021850690482,0.792557177662638,0.786618183050121,0.773584244939933,0.754043505773533,0.728760677429699,0.69864484630746,0.664717278408969,0.628079224422345,0.589879724804683,0.551283414864802,0.513438329846269,0.477443710010183,0.444317805718151,0.414965682515108,0.39014702621229,0.370443947970001,0.356228789380608,0.347631927551525,NA,NA,NA,NA,NA,NA,138.468722659668
2,"AT","AT",2016,0.310854096411137,0.305378155587458,0.299409421462163,0.294395096367078,0.291504737224029,0.29164839327165,0.295494743792179,0.303489235838273,0.315872221959778,0.332697097930579,0.353848440475344,0.379060144996374,0.407933563300379,0.439955641325286,0.474517056867027,0.510930357306364,0.548448097335671,0.586280976685751,0.623615977852618,0.659634503824306,0.693530515807695,0.724528670955255,0.751902460091912,0.774992345441802,0.793223898355094,0.806125937034779,0.813348664263495,0.814681805130286,0.810072744757462,0.799644666027358,0.783714687309092,NA,NA,NA,NA,NA,NA,208.71714922049
1,"AT","AT",2017,0.293779069746027,0.322459318593963,0.362268993765279,0.40914558215559,0.459584939867484,0.510609914847564,0.559738969523549,0.604954803441323,0.64467297590205,0.677710528599211,0.703254608255708,0.720831089260912,0.730273196307768,0.731690127029837,0.725435674638432,0.712076850559623,0.692362507071334,0.667191959940468,0.637583611059897,0.604643571085602,0.569534282073758,0.53344314011776,0.497551117985307,0.463001387755485,0.430867943455935,0.402124223699743,0.377611734322605,0.358008671020067,0.343798541984221,0.335238790541273,0.332329417788047,NA,NA,NA,NA,NA,NA,137.703943184227
2,"AT","AT",2017,0.260591971627527,0.260979446153384,0.26106863548564,0.262130912067049,0.265178016795814,0.270979882433737,0.280082457014345,0.29282552725104,0.309360541945219,0.329668435394427,0.353577450800481,0.380780963677621,0.410855305260636,0.443277585913009,0.477443518535037,0.512685241971989,0.548289144422246,0.583513686845405,0.617607226370459,0.649825839703907,0.679451146537884,0.705808132958321,0.728282974853081,0.746340861320089,0.75954381807543,0.76756853086157,0.770224168855452,0.767470208076558,0.759434254795218,0.746429868940528,0.728974387508744,NA,NA,NA,NA,NA,NA,204.120992761117
